Laranjeiras,Carapina,Camburi,Sua,VixCentro,Ibes,VVCentro,Cariacica
20.0000,33.1667,15.4583,14.5833,21.7083,18.7500,29.7500,42.9583
12.5000,32.1250,16.5417,14.6250,22.7083,18.7917,24.5833,44.9167
18.7083,19.0833,25.9167,22.6250,19.7917,16.7917,24.5833,36.0000
35.3333,17.5417,35.0833,24.5417,24.9167,23.8333,31.7083,45.1667
46.2083,28.9167,43.5417,45.0833,36.8333,45.4583,34.4167,55.8750
45.5833,30.0417,40.5417,40.3333,29.6667,36.6250,30.5417,52.5417
44.6250,24.5417,21.8333,34.2917,27.2083,33.1250,32.2500,44.1667
53.2083,36.7500,50.4167,43.5417,27.9583,38.0833,38.2500,52.5000
44.5417,32.1667,28.1250,34.8333,33.0417,34.9583,29.0833,51.1250
37.0833,30.0000,31.9167,27.1250,25.7083,30.5833,31.6250,48.5417
48.6250,27.1250,48.8333,34.8333,31.6250,38.2500,38.1250,40.0417
35.9583,24.3333,26.0833,32.1667,23.8750,29.8750,25.3333,45.6667
25.4583,21.2083,17.2083,28.5417,36.9167,30.9167,35.8750,51.5417
23.4167,18.4167,20.6250,23.0000,19.1667,20.6250,19.0000,37.2083
43.1667,31.0833,37.5417,35.8333,27.0833,34.3333,38.7083,48.3750
25.2500,28.4167,20.4583,25.3750,22.7917,25.2083,26.6250,40.3333
37.2083,32.1667,35.3333,32.1667,32.3333,29.5000,36.6667,57.9583
40.4583,29.4583,38.9167,31.2083,24.8333,31.4583,38.2500,43.5000
45.7500,39.6250,47.5833,47.8750,36.5417,37.9583,39.2917,64.2083
47.1250,30.1667,40.2500,32.9167,30.1667,32.3333,37.5000,62.0000
22.9167,27.3750,30.1667,35.2917,27.4167,27.3333,30.9167,41.7500
24.0833,38.5833,25.5417,36.2917,33.9167,31.9167,37.1667,60.3750
17.2083,15.8333,18.8333,20.5833,18.5000,15.6667,18.8750,37.9583
27.5417,26.4167,31.7917,22.0417,24.4167,22.8333,30.5833,38.7917
16.9167,31.0833,24.0000,24.1250,23.2500,23.5417,23.4583,50.3333
13.2500,19.8333,16.2500,19.0000,19.3750,17.2500,17.3750,30.5000
17.2917,24.1667,23.5417,19.2083,24.6250,20.2917,33.2917,36.2500
25.4167,31.0833,33.6250,29.5417,29.1667,30.0417,36.2500,61.5417
18.6667,30.6250,28.2917,28.3333,25.3333,31.1667,25.4167,46.2917
18.2917,22.2500,22.9583,24.7500,20.1250,19.5417,20.9167,30.9583
25.6667,20.2917,25.5417,18.5417,18.8333,20.3750,26.4167,32.2500
16.5000,13.5833,21.1250,16.0417,16.0417,13.9583,16.5000,26.9583
20.1250,12.6250,20.4167,16.3333,20.4167,15.1250,18.3333,33.1250
20.4167,23.3333,27.5417,26.8750,19.7083,22.1250,28.7083,34.1667
9.8333,17.7917,25.1250,17.1667,17.8750,17.2917,20.3333,32.2917
8.8750,17.2917,22.7917,21.7083,22.1250,25.5000,26.8333,35.0833
14.2917,21.0833,20.9167,24.5417,24.0833,27.2917,30.5417,40.2500
20.8750,22.0000,29.3333,28.8750,25.6250,28.1667,32.2083,38.3750
13.2917,15.5833,18.1667,23.3750,20.1667,17.5833,18.0417,26.7917
14.0000,18.3333,17.1667,21.9167,19.7917,19.8750,20.3750,33.2500
13.3333,20.1250,25.3333,21.9583,19.9583,19.6667,18.4167,47.6250
12.4583,20.5000,23.8750,23.7500,18.8750,18.4167,21.8750,26.8750
20.7083,21.8750,25.3333,22.1667,21.9583,21.2500,19.1667,38.3750
21.7500,18.9167,21.6250,23.7500,24.6667,20.8333,20.4167,29.9583
24.7917,21.0833,27.4583,23.9167,23.9167,32.0417,37.5000,47.3333
21.5417,21.2083,32.7500,35.5000,25.3750,31.8750,33.1667,41.3750
36.8750,34.8333,37.0833,32.2083,32.9167,30.6667,41.5417,61.6667
23.1250,27.5000,24.1667,27.3750,26.7917,25.0000,32.7917,41.4167
20.5417,20.5000,25.0833,24.5000,25.1667,24.2500,22.2917,43.0000
19.8333,19.2083,24.2917,24.7917,21.3333,24.5417,22.1667,36.5417
17.7083,18.6250,16.3333,25.0417,22.1250,21.5417,26.0417,33.4583
20.6667,22.4167,25.6250,30.3333,22.9167,28.1667,27.1667,47.2083
25.5417,21.8750,33.7083,30.7917,23.3750,27.3750,32.7500,42.7500
21.3750,21.4167,20.6667,21.6667,19.7917,19.5833,21.7083,33.7917
9.4167,14.8750,13.5833,16.4167,17.9583,14.3333,18.7917,26.7500
14.5417,17.3333,18.0000,21.7917,16.7083,18.3333,17.7500,28.2917
13.9167,17.3333,22.4167,21.6250,19.7083,21.0833,23.8333,37.0000
27.5417,28.3333,28.2500,31.5833,26.1250,36.8750,31.5833,44.6250
29.5833,19.7917,23.5000,24.1667,23.1250,23.4583,27.4583,37.8750
23.3333,20.3750,24.0833,24.5417,21.0833,20.8750,20.9583,36.7917
19.7083,20.1250,20.2083,26.2083,19.4167,22.5000,20.2083,40.1667
22.7083,25.1250,29.6250,27.0417,21.7083,20.7917,25.7500,33.6250
14.4167,20.3750,16.1667,22.7083,18.5417,19.1250,21.0833,29.0833
13.7083,19.9583,18.7500,21.5000,17.4167,19.7500,20.2083,26.2500
15.9583,19.7083,22.6667,19.5417,19.8750,19.7500,26.5833,31.1667
14.8333,24.0000,20.6667,22.8333,23.5833,22.4583,25.4167,33.7917
12.1667,22.0000,21.3750,18.3333,17.9167,17.2917,29.5833,36.2917
15.2500,27.3333,31.1667,26.6250,30.8333,26.7917,25.7917,47.4167
24.5000,23.0833,21.2500,26.5417,23.0417,24.2500,29.5833,40.7083
16.2917,22.9583,24.4583,22.8333,20.0833,21.3333,20.9167,41.7500
17.1250,20.2083,20.3333,22.4167,20.2083,19.5000,19.4167,35.4167
16.5833,20.7917,20.5833,18.6667,20.2500,17.7917,21.7500,29.0000
17.1250,20.0417,21.1667,25.7917,26.5000,24.4583,27.7083,34.2917
16.4167,22.2083,21.9167,21.2500,22.1667,20.1667,22.0000,34.8333
36.8333,22.8333,32.2917,32.3333,33.4583,34.0000,34.7083,53.4167
23.8750,23.6667,28.5833,22.5833,21.4583,21.1250,28.5417,45.5417
29.0417,26.7917,26.0000,27.1667,26.0000,29.2917,23.9167,50.0417
38.0000,30.9583,28.6667,34.9583,26.4583,34.5417,26.6667,50.5417
32.6250,23.1667,30.4583,29.0833,25.0417,31.0417,27.2917,51.2500
37.5833,35.3750,36.8750,37.8750,29.0833,36.7917,40.2500,63.2500
30.0833,22.6250,25.7917,24.8333,22.2917,25.9583,23.9167,41.8333
34.9583,23.7917,29.3750,30.3333,28.5833,28.2917,28.2917,47.1250
31.5417,28.4167,30.2500,25.8333,25.3750,28.8750,28.9583,49.4583
29.3750,20.6667,31.3333,23.4583,24.8333,21.7917,28.3333,36.2917
72.8333,31.2083,36.7917,35.6667,33.3750,33.3333,43.4167,52.9583
27.9167,25.3333,32.8333,26.8750,27.8750,27.2500,28.5000,37.0833
38.2500,27.4583,34.3333,27.7917,27.8333,31.5417,36.0417,37.5833
29.6667,22.0417,34.7500,31.0833,34.1667,28.6250,37.5000,54.0000
37.3750,29.5833,37.2500,30.2083,32.8750,30.2917,31.3750,49.9167
35.0833,31.0417,27.7917,31.6667,30.3750,31.2083,27.2083,54.0833
28.9167,27.2500,27.6667,25.6250,24.1250,23.8333,35.0417,45.0000
32.9583,19.2500,24.3333,29.1667,26.0417,25.5833,23.5000,43.6667
39.3750,29.2083,27.1667,41.0000,27.0833,35.5833,33.7500,51.0417
61.8750,23.4167,26.4583,25.9583,27.2917,28.5000,29.3333,52.4583
29.7500,25.0000,28.6250,25.6667,25.8333,26.7917,28.7917,48.1250
31.0833,29.3750,32.9583,27.3333,26.5000,25.5000,28.9583,42.7917
28.3750,21.5833,29.7500,28.5000,26.3750,31.4167,26.8333,45.4167
30.7500,25.1667,29.5833,30.4167,29.8333,27.6250,31.6667,47.2083
27.8750,25.7083,30.2917,24.8750,23.0000,23.0833,27.5833,37.9583
36.3750,25.9167,39.9583,27.6667,25.2500,31.1667,32.5417,40.2083
37.9583,26.1667,30.2083,34.8750,30.1667,33.0000,29.6667,52.0417
40.3750,23.1667,27.1667,25.1667,21.5833,25.9167,34.2500,40.3750
36.8750,26.7083,32.7083,28.0000,32.3750,35.5417,31.0833,50.8333
33.9583,23.6250,33.0417,29.7500,31.9167,29.5833,32.9167,46.5000
32.6667,31.0417,35.7500,38.7500,36.8750,39.6250,38.5417,61.9583
35.8333,25.2917,36.4583,32.5833,30.5833,30.8750,27.0417,51.3333
60.2917,24.9167,30.9583,34.5833,28.5000,37.3333,30.2500,45.7083
36.5417,27.7500,30.5417,40.8333,27.3750,31.9167,27.5833,42.7917
32.6667,18.3750,29.6667,24.6667,22.0000,24.0000,26.5000,37.5833
30.3750,24.2500,23.4167,32.2500,28.5000,27.4167,37.0833,45.4583
35.0417,27.0833,28.6667,34.2083,27.4583,32.6667,31.7917,42.8750
39.4583,27.0833,35.3333,23.7083,27.8750,31.5000,29.7500,60.9167
24.9167,21.4583,26.2917,20.6250,20.9583,21.7500,35.4583,46.8750
39.3333,32.6250,30.9583,37.7500,30.7500,32.9583,32.2917,48.1667
32.6667,26.4167,22.5000,27.1250,29.5417,29.3750,40.4167,52.9167
26.9167,32.6667,29.5833,29.1667,25.9167,36.1250,30.5833,46.3750
28.8333,23.3333,29.5833,27.3333,25.5417,27.1250,23.9583,45.8333
30.4583,25.3750,32.4583,25.6250,25.4167,25.2083,25.5000,53.7500
36.3750,20.6250,34.0000,28.0417,27.2083,29.6250,30.0417,44.7500
44.8750,27.7083,45.2917,29.0417,32.0833,25.5000,36.5833,47.1667
16.6250,26.7917,43.5417,35.5000,37.7083,28.5417,30.5833,48.0833
19.3750,27.5417,23.6250,23.0417,33.9583,43.3333,33.5417,54.8333
19.8333,24.3333,23.8750,31.8333,20.1250,53.2083,31.0000,51.0833
19.4167,18.2917,23.4167,21.4167,16.5833,45.2083,26.0000,36.4167
27.7917,24.7500,29.5417,19.4167,16.2917,27.2917,31.4167,36.8333
26.5000,11.2500,20.8750,20.5833,15.5833,16.4167,20.1667,29.0417
25.5000,11.8333,21.0833,24.3750,21.7917,25.6667,23.2083,42.5417
30.1667,13.6250,23.5417,22.5417,17.4167,18.1667,21.4583,25.5000
27.2500,13.1667,25.2500,18.9583,17.3750,37.2917,27.2083,36.4583
22.0833,12.7083,21.0417,16.8750,17.5417,19.6250,25.8333,31.5417
29.3333,15.4167,26.9167,22.8333,27.5833,19.2917,20.8750,33.0833
32.3750,12.4167,29.6250,20.9583,23.2500,21.0000,16.7500,28.2917
22.8333,10.1667,23.7917,20.4583,20.7917,19.2083,16.2500,21.0000
27.7500,14.3750,22.2500,20.6250,28.1250,25.0000,22.2917,44.6667
34.9167,15.7500,34.2917,27.0000,39.7917,27.7500,24.3750,60.0833
30.8333,20.8333,54.2917,21.4583,34.7500,28.7917,22.8333,59.7083
35.7917,19.7083,44.7917,28.8750,41.9167,32.3333,27.5000,59.2500
52.1250,17.2083,47.8333,30.1250,31.0417,33.6667,28.5833,48.4167
28.4167,25.7917,36.5000,25.8333,34.3333,28.8750,23.5417,51.1250
21.7500,22.0000,25.4583,20.9583,22.4583,24.7083,21.5417,28.5417
31.2500,21.2083,27.0000,19.9167,31.0833,22.3333,18.8333,31.5000
30.7917,14.3333,34.0833,21.7083,27.8750,25.3750,21.9167,43.3333
29.0000,12.2083,30.3333,23.8333,30.5833,24.0417,21.1667,39.7917
31.7917,13.6667,37.5000,24.0000,28.2500,24.6667,21.5417,40.3750
37.8333,17.0000,32.0000,31.4583,34.7500,30.9167,31.5833,42.7917
48.7083,27.5417,31.0000,49.1667,34.5000,42.9167,31.3333,46.2917
20.8333,23.7500,20.4167,26.3333,26.0000,21.3333,19.3750,22.1667
27.2500,24.2083,25.6667,24.0833,23.1250,18.0000,17.2083,47.7917
17.6250,21.5833,17.6667,28.0417,23.9167,25.2500,20.5833,42.3750
19.1667,28.2083,25.5417,30.2083,32.3333,22.2500,20.2917,48.0833
19.7083,20.0833,24.9583,29.5000,22.0000,21.3750,22.8750,41.6667
16.2083,15.9583,21.3333,24.0833,23.2083,18.7917,21.1250,39.3750
13.7917,19.9167,14.9583,23.0417,20.0833,16.6667,13.4167,28.7083
14.3750,16.8333,18.4583,20.7917,22.0417,23.6667,18.8750,23.7500
20.0417,19.0833,20.1667,23.9167,23.6250,19.9583,17.5833,50.2917
16.7083,17.8333,14.7917,25.0833,19.9167,14.8750,11.2917,42.3750
16.0417,17.1250,16.0417,26.4583,22.1667,16.2500,13.8750,39.7917
15.9167,14.5833,18.6667,27.3333,19.5833,19.2917,16.5417,37.6250
19.9167,18.7083,23.9167,34.2500,25.7500,23.4167,20.7917,53.7917
19.5417,15.8333,19.2917,22.9583,25.8333,26.4583,17.2917,33.6667
50.6667,14.7083,21.7500,18.9583,15.7917,18.7917,17.1250,24.5833
19.7917,15.6667,17.6250,26.0417,21.0833,16.7917,17.9583,42.2917
16.3750,20.7917,24.0417,28.5833,22.9583,24.6667,16.8333,55.9167
18.5000,17.5833,18.2500,26.6250,22.0833,20.5000,16.0417,48.5000
17.5000,13.3333,18.1667,24.9167,16.5833,13.7917,16.5417,41.7083
18.3333,17.2083,21.1250,24.5417,22.2917,18.5417,20.8333,53.6250
16.1250,23.3750,17.3333,24.0833,21.2500,18.7083,19.6667,29.4167
21.6667,20.5833,17.6667,21.4167,19.2917,21.7083,17.2917,23.4167
31.3750,18.1667,24.6667,23.5417,28.9167,25.1667,22.3750,53.4583
23.0000,18.1250,24.6667,18.5417,17.8333,19.9583,13.3750,37.7083
21.6250,23.0833,20.6667,37.9583,20.6667,17.7083,14.3333,47.5833
20.8750,21.8333,27.3750,33.5417,29.7500,27.2917,33.7500,41.5417
25.0417,26.7917,26.6250,28.1667,33.2500,29.8750,26.9167,35.1667
29.8333,24.5417,30.1250,34.1667,38.7083,32.9583,27.5417,46.2917
26.5833,25.8333,23.7917,37.4167,30.7083,33.6667,27.5417,36.7500
18.7917,25.5000,19.9583,31.8333,30.1667,25.5833,19.5833,50.7917
32.9583,26.1667,41.0417,30.4167,37.9167,35.5833,33.0833,60.0417
62.0000,29.5417,27.2917,24.8333,25.8750,26.6250,48.4583,53.9167
28.1250,22.9167,34.2500,33.3750,28.2500,22.9167,23.3750,47.3333
26.2917,25.2083,32.7500,37.5417,28.4583,31.1667,26.5417,59.8750
22.4583,21.0417,26.6250,28.0417,26.9583,42.2917,23.9167,48.7083
18.9167,22.7917,24.9583,18.5417,22.7917,34.0417,23.5000,35.8333
32.1250,29.6667,33.8750,25.7500,28.6667,37.6667,26.9583,67.5000
27.1667,28.2500,24.0833,25.9167,26.2917,30.9583,22.1250,56.8750
17.9583,17.6250,21.8750,39.2500,26.5000,16.9583,14.8333,37.3333
23.3333,20.2500,25.7500,23.1250,36.8333,28.0000,31.2917,49.5000
32.2500,38.3333,33.8750,30.4583,37.6667,36.9167,35.2917,82.9583
24.8333,30.9583,29.3750,37.4583,33.5000,34.8750,27.7083,54.0833
21.5833,24.7083,21.6667,24.4583,22.4167,16.3750,15.7083,28.0000
25.2500,21.9583,30.2917,27.8750,26.8750,28.9167,17.2083,60.4583
21.2083,16.5833,25.5000,22.2917,22.0000,28.3333,21.0833,47.7500
21.2917,27.1667,26.3750,34.1250,36.4583,42.7500,28.5833,61.0833
36.7917,46.2500,38.4167,37.1667,46.7500,45.7917,34.2083,81.2083
22.6667,26.7917,26.7917,34.9583,26.2917,23.3333,23.2500,34.8333
14.3750,17.4583,20.8750,58.3333,18.3750,11.3333,18.2083,20.2917
14.5833,19.5833,18.2917,17.9167,13.2083,16.6250,11.7083,21.7500
26.3750,31.0417,27.5417,28.5000,32.3750,38.7917,21.7500,62.8333
32.8750,20.0000,27.4583,18.2917,18.2083,25.2083,20.4167,41.9583
32.0833,15.8333,33.7917,17.3333,14.6667,20.8750,17.5833,40.1250
40.2083,28.5833,36.0833,35.1250,39.7500,39.0000,28.5417,87.6250
31.9583,40.5000,34.5417,38.7917,40.2083,35.8333,38.7917,61.8333
30.0833,33.8333,32.4583,27.5417,30.0000,25.9583,30.9583,48.2917
22.5833,19.0000,23.2083,19.3750,19.9583,16.2083,15.3333,32.7500
31.5833,28.8750,29.7083,21.9167,25.1250,23.2083,21.6667,62.4167
27.1250,27.2500,37.9167,23.6250,38.7500,48.2917,31.0833,77.2083
32.5417,21.8750,40.7083,24.3750,27.7083,30.2917,24.1667,53.2917
34.6667,45.7500,31.0000,23.9167,20.7917,35.5000,31.9167,46.1250
34.5833,20.6250,33.8333,31.5000,26.7500,37.6250,35.4583,55.6250
22.6667,15.2500,17.2500,26.6250,22.1667,26.5417,20.1667,32.2500
19.5833,16.2917,16.4583,22.2083,22.3333,22.8333,18.9583,24.0417
17.4583,23.2917,24.2917,27.2917,28.7500,27.4167,21.0000,39.1250
25.0417,35.2083,25.4167,34.6667,33.2917,44.3333,36.8333,69.7917
26.4167,26.0833,26.9167,39.4167,25.0000,43.9167,38.3750,66.8750
22.7083,35.7500,28.0417,37.0833,36.4583,25.8750,23.3750,66.2500
24.5417,29.2917,34.4583,51.9167,38.5833,39.5000,40.4583,59.3333
22.7917,31.6667,27.2500,41.1667,32.5833,43.8750,40.6250,64.8750
17.9167,20.4583,28.4167,28.7500,27.0417,33.4167,30.4583,41.2917
28.7500,20.9167,32.7917,25.7917,23.1667,32.7083,22.8750,54.3333
36.5000,23.1667,35.0000,31.6250,25.3333,34.0833,33.9167,50.7083
29.7083,22.7083,41.2917,33.6250,32.2083,37.7500,27.2917,66.1250
28.2917,22.2500,29.0000,26.0833,23.1250,27.8750,31.5417,50.7917
28.0833,24.2917,30.4167,35.3750,34.2500,43.4583,38.7917,64.2083
19.8333,18.2917,28.0417,27.0417,22.5000,29.5417,28.4583,36.9167
19.7500,16.5000,36.0000,13.0417,11.6250,20.4167,16.6667,25.1250
33.8750,28.2917,34.8750,31.8333,31.3750,33.5000,38.1667,54.7917
30.0417,23.4167,23.4583,21.9583,17.9583,23.2500,26.9167,40.9583
31.4583,27.5833,32.0417,36.1667,27.1667,37.6250,28.2500,49.6250
34.7500,31.5833,32.0833,34.8750,26.8750,45.6667,29.8750,59.7500
39.4167,29.2500,51.6667,28.4583,29.6667,45.4167,32.5833,57.1250
30.5000,27.5417,26.5000,28.5417,25.6667,27.4167,39.4583,48.7917
25.6667,22.9167,25.2500,26.7500,23.4167,23.7917,26.1250,29.8333
27.8333,21.9583,26.2917,28.0000,28.0417,40.7500,37.6667,56.5000
39.2917,28.6667,37.4167,35.7083,30.5000,42.5833,41.3333,69.4167
41.8750,32.9583,42.0000,30.9583,35.5000,34.6667,41.0417,58.5417
38.5417,25.1250,40.9167,35.5833,39.0000,39.6250,33.5000,54.5417
34.3333,23.2083,27.6667,34.9583,28.6250,28.4167,26.6250,56.3750
10.8750,10.2917,11.5417,16.5833,12.6667,9.7083,10.2917,24.1667
19.1667,19.5000,18.2917,21.2500,15.2917,21.9583,16.4583,29.7083
23.3750,35.0833,24.0000,38.0000,30.2917,38.5833,24.8750,71.8750
40.8333,23.5000,37.4167,26.2083,19.4167,32.7500,32.4167,43.2500
39.7917,20.2917,35.4167,33.7083,39.4583,47.2083,33.3750,61.1250
36.9167,30.7500,34.2917,41.1667,40.5000,30.2917,62.0000,55.3333
29.7083,28.6667,29.7917,36.7500,35.6250,47.5833,25.9583,65.6250
25.0000,33.5000,29.7500,30.0000,29.9167,38.6667,27.0000,47.9167
20.0000,25.9583,20.2917,26.8333,23.8750,41.6250,30.9167,46.8750
42.5417,27.6667,40.1250,29.8750,34.2917,41.6250,30.0417,90.6250
36.8333,20.7500,32.6667,26.7917,26.9583,24.7917,25.3333,53.1250
39.3750,20.0833,33.4583,26.1667,29.7917,39.5833,38.7083,59.7917
47.1667,40.7083,50.0417,48.2917,54.7500,50.8333,39.1667,86.7917
33.0000,25.3333,30.1250,39.9583,32.8750,42.2083,38.0417,58.1250
14.7917,14.7917,16.0833,18.9583,23.0000,20.2083,19.4583,28.6250
19.2917,17.4583,30.1667,16.8333,16.6667,26.9583,22.0000,26.0000
24.0833,25.8333,22.1667,23.1250,25.1250,39.0417,19.0417,67.5833
35.2083,19.6667,34.0417,25.6250,32.7917,32.2500,48.1667,46.5000
36.8750,27.3750,32.2917,27.2500,33.1250,38.5000,61.5000,57.0417
43.5833,31.1667,47.3750,57.4583,62.9583,52.4583,75.9167,70.9167
42.0000,35.5000,41.1667,41.3750,45.0000,34.4167,74.6667,54.8750
28.7917,31.1667,34.0417,30.5417,31.7500,35.3750,28.7917,43.4167
7.6667,13.0417,16.0833,17.0000,12.2083,10.4167,7.6667,18.3333
17.6250,32.2917,40.0000,36.1250,34.9167,32.2083,28.0000,69.7500
50.7500,26.5417,36.7500,30.4167,36.0417,37.0833,67.9583,61.0000
33.2500,22.8333,42.3750,25.5833,24.0833,41.7500,28.3750,53.0000
35.8750,21.1667,38.9167,22.9583,27.8750,28.6250,35.0417,58.7917
37.3333,18.8750,49.3750,24.6250,19.4167,29.0833,31.7500,42.3750
34.4167,21.5833,45.0000,18.6250,19.9167,23.3333,25.4167,42.6250
33.0000,19.2083,27.7500,35.8333,25.4583,24.7083,24.2083,26.0833
33.0833,26.0417,36.6667,36.7083,35.2917,37.5000,30.3750,61.0833
42.0000,30.8333,40.2917,41.2500,34.3750,39.8333,34.5417,72.2500
31.9583,19.7083,29.3333,37.1250,27.7083,28.1250,27.1250,56.0000
33.8750,24.0833,34.2083,40.9167,31.5417,29.1250,24.8333,59.7083
30.5833,17.8333,31.4583,26.4167,27.4167,38.2917,23.6250,42.8750
41.4167,14.3750,32.5417,21.8750,22.3333,22.6667,23.6250,30.6667
25.6667,21.0833,20.0000,25.9583,25.2917,27.0833,22.8750,37.6667
17.5417,15.9583,21.0000,39.0417,27.3333,21.7917,17.1667,45.0000
26.2917,28.2917,27.6250,38.1250,29.0000,39.0417,24.2500,62.2083
34.3750,21.3750,35.5833,30.2083,23.1667,31.0417,27.9583,40.5417
33.2083,24.3750,42.9167,29.5833,31.1667,35.4583,58.5417,47.9583
33.8333,20.4167,24.9167,27.5000,20.5417,24.2083,23.0417,48.6667
26.5000,25.6667,25.6250,25.7500,22.3750,23.4167,31.8333,42.6667
30.0000,15.2917,28.3333,21.4167,14.0417,21.4583,23.1667,23.2083
30.2500,33.5833,36.0833,29.0417,27.2917,33.0417,26.9167,66.6667
34.5000,20.0833,28.3750,26.1250,24.8750,29.1667,26.4583,47.0833
37.2500,19.9167,33.6667,25.3750,26.1667,26.4167,30.9167,47.0000
33.0417,31.0417,29.4583,33.6250,30.5833,29.8333,27.4583,60.5417
40.6250,26.1250,35.3750,29.6250,38.1250,38.5417,29.4167,53.5833
21.4583,13.9583,34.8750,14.0000,13.5417,16.5833,19.5000,23.0417
24.0000,13.2083,24.1667,15.9167,12.8750,17.3750,24.1667,17.8333
36.9167,18.0833,24.4167,20.1667,22.0000,24.9167,30.0833,34.2917
36.3333,23.3333,29.8750,29.3750,31.8333,32.4583,25.9167,51.2083
27.7500,24.3333,35.2083,25.0000,28.9583,25.2500,24.7500,38.2083
36.9583,19.1250,34.9583,21.5417,22.9583,28.2500,30.0417,45.0833
47.8333,36.8750,37.4167,39.0833,46.1250,41.5417,36.0417,83.2500
35.2500,33.0417,34.2083,33.6250,28.9583,32.2500,32.1667,63.1667
25.5000,15.2500,22.2083,18.1250,11.7083,22.5417,19.8333,28.4583
35.0833,17.5833,24.6667,21.2500,19.7917,26.3333,26.5000,33.5833
36.0833,27.2500,29.1667,39.5417,30.3750,35.8750,31.0000,52.9167
24.2083,17.5000,19.9583,20.6250,27.3750,21.7917,32.4167,39.3333
15.2083,23.5833,26.5000,29.1250,25.3750,25.2083,26.5000,43.7917
21.8750,29.9583,28.6250,27.2083,25.2500,33.5833,27.2083,58.4583
16.6250,29.3750,28.5000,25.6667,25.8750,30.2500,27.3333,55.3333
14.3750,11.1250,26.0833,16.4167,14.3333,13.5000,14.7083,16.4167
24.8333,13.9167,22.5833,19.2083,21.5417,18.7083,18.2917,26.4167
47.9583,13.5833,26.7917,21.4167,20.9583,19.4167,17.1667,24.8750
39.4583,19.0833,31.8750,28.2083,20.8750,27.7083,23.7083,36.8750
36.6250,23.8750,39.5000,36.5417,35.7083,29.5833,27.6250,48.5417
23.2500,21.2083,24.3333,20.5000,22.1250,15.7083,28.3750,46.5417
20.1667,22.9167,24.0833,22.5833,19.0833,19.8333,39.3333,34.4583
17.3750,19.7500,26.5000,24.9583,26.5000,23.9583,26.8750,48.4583
40.0417,26.0000,35.3750,30.5000,27.9583,31.7083,39.5000,50.1250
30.0000,21.0000,24.6667,22.2083,20.2917,22.4167,21.0833,53.3750
13.3333,10.4583,12.5417,12.9583,10.4583,10.7917,7.7083,18.6667
14.0000,12.1250,15.9167,15.4167,15.2083,12.7083,9.7083,27.9583
19.5833,21.5417,27.9583,40.6250,33.1250,26.1667,18.8750,62.6250
21.0833,29.9583,23.7083,31.1250,29.2500,25.6667,22.5000,66.8750
19.5000,29.9167,22.2083,28.3750,20.0833,30.5000,23.9583,41.2083
32.0833,26.3333,32.5833,34.6667,40.8333,39.2083,58.6667,67.6250
39.1250,21.2500,30.3333,28.0417,26.4583,36.5000,36.6250,49.5833
32.3333,16.2083,24.7917,22.3333,22.0417,29.7500,38.8750,42.0833
39.7500,17.7917,32.5833,25.3750,21.9583,31.9583,43.1250,45.3333
42.1667,24.4167,32.4583,37.7083,25.9583,41.2917,45.0417,42.7917
29.9583,22.5417,36.0833,42.2917,31.5000,34.2917,35.7500,40.7917
45.0000,20.1667,27.2917,32.4583,20.6250,33.5000,21.7500,50.0000
35.7500,21.9167,30.4583,24.4167,22.8750,25.4167,25.7083,42.2500
69.5417,26.1667,33.0833,33.7083,25.8750,39.8750,49.5833,52.6250
44.2500,23.4167,35.6250,31.2917,27.7500,32.6250,40.5833,43.0417
34.3750,16.8333,32.5417,33.7917,37.5000,27.6250,55.6250,46.7083
20.4583,14.8750,24.4167,31.1667,34.4583,30.3750,33.9167,43.8750
19.0000,18.2917,34.0833,21.1667,18.2083,22.8333,27.5417,37.2917
21.5000,12.3750,18.2500,21.7500,14.3750,21.0000,20.9583,28.2500
25.1667,16.5833,19.6250,28.3333,33.7083,18.5000,37.3333,43.7917
31.1250,23.8750,20.5000,23.6250,32.1667,26.6667,54.6250,50.5833
22.4167,21.8333,23.5000,29.3333,38.1250,33.0417,50.1250,57.2083
29.0000,23.7917,24.0417,28.3750,55.5417,24.9583,49.4583,61.3750
30.5417,18.7500,35.7083,26.3333,33.5833,25.1250,39.2083,42.6667
42.2083,42.1667,32.0833,32.7083,22.3333,32.9167,32.5000,37.6250
30.2500,19.5417,20.6250,36.2917,20.0000,35.8750,30.9167,30.0833
30.2083,32.5000,34.8333,36.6250,31.5833,29.1667,45.4167,53.0417
23.8750,20.1667,26.1250,26.7500,23.3333,18.3750,41.8333,39.2917
20.7917,31.4583,31.1250,24.7500,30.2917,27.8750,31.7500,58.1667
24.5000,22.8750,30.2917,20.1250,23.3333,26.5417,39.4583,42.9167
23.0833,28.1250,31.3333,28.9583,32.8333,35.0000,36.3750,47.0833
23.5833,27.6250,25.4583,27.5833,25.5833,37.0833,38.0000,54.7083
18.8333,41.9583,18.4167,37.8333,30.7917,25.4167,29.0833,43.2917
26.7500,38.5417,26.4583,38.6250,33.8750,47.0417,42.2500,65.5000
36.7083,30.0833,39.1667,34.8750,33.5833,30.6250,60.6667,55.5417
20.5417,13.0417,21.5833,14.2083,18.5833,14.0417,23.4583,35.0833
21.3750,16.5833,24.6250,21.4167,27.1667,21.3750,32.4167,31.3750
29.6667,29.2083,27.1667,28.8750,35.7500,27.2500,49.0417,43.4583
